,TripID,VehicleID,ChargeType,SoCStart,SoCEnd,dE,Pmax,t0,t1,t2,Location,BatteryCapacity,lbd,t_inf
32,2014004962,2014000195,home,0.2526225038155789,0.9999999998155787,22.421324879999997,7.4,9500.0,9651.30213346621,9720.0,h,30.0,0.018070799999287915,10033.562704038803
33,2016191601,2016007455,home,0.1122920262662948,0.9999999997770381,66.57809801330575,7.4,2530.0,3005.2281759523453,3390.0,h,75.0,0.007228320005424509,3960.879684159888
34,2014160525,2014005837,home,0.15916666666666668,0.9999999998155784,25.224999994467353,7.4,60.0,237.13452088452087,930.0,h,30.0,0.018070799999287915,619.3950914571138
35,2014160527,2014005837,home,0.46484080514891185,0.9999999998155786,16.054775840000005,7.4,1500.0,1592.64228358906,2370.0,h,30.0,0.018070799999287915,1974.902854161653
36,2014160529,2014005837,home,0.4648408051489121,0.9999999998155782,16.054775839999984,7.4,2940.0,3032.64228358906,3810.0,h,30.0,0.018070799999287915,3414.9028541616526
37,2014160531,2014005837,home,0.46484080514891163,0.9999999998155776,16.054775839999984,7.4,4380.0,4472.64228358906,5250.0,h,30.0,0.018070799999287915,4854.902854161653
38,2014160533,2014005837,home,0.46484080514891096,0.9999999998155771,16.054775839999984,7.4,5820.0,5912.64228358906,6690.0,h,30.0,0.018070799999287915,6294.902854161653
39,2014160523,2014005837,home,0.1972612078155772,0.9999999998155816,24.08216376000013,7.4,8700.0,8866.60470299938,9570.0,h,30.0,0.018070799999287915,9248.865273571973
40,2016013886,2016000514,home,0.11875,0.9999999865135297,35.24999946054119,7.4,90.0,341.0749385749385,495.0,h,40.0,0.013566606848703488,1248.9395746440923
41,2016013894,2016000514,home,0.8153282215135297,1.0,7.386871139458813,7.4,2100.0,2094.350778311967,3360.0,h,40.0,0.013566606848703488,3002.2154143811213
42,2016013897,2016000514,home,0.11875,0.9999999865135301,35.249999460541204,7.4,3750.0,4001.0749385749386,4800.0,h,40.0,0.013566606848703488,4908.939574644092
43,2016013878,2016000514,home,0.60410234651353,0.9999999865135292,15.835905599999966,7.4,7905.0,7977.198152390591,9180.0,h,40.0,0.013566606848703488,8885.062788459745
44,2016013882,2016000514,Rapid Enroute,0.11875,0.18714695,5.6916101394588345,150.0,9435.0,9437.276644055784,9437.276644055784,Rapid Enroute,40.0,,9437.276644055784
45,2012265944,2012009614,Rapid Enroute,0.09166666666666666,0.10936940666666667,2.248918274803353,350.0,9510.0,9510.38552884711,9510.38552884711,Rapid Enroute,60.0,,9510.38552884711
